frame,finger,x,y,raw_depth,corrected_depth,surface_depth,distance_mm
292,h0_f8,551,144,0.32044973969459534,0.31450787109949063,0.37,55.492128900509364
293,h0_f8,553,142,0.3247804045677185,0.31875823557471034,0.37,51.24176442528966
294,h0_f8,551,143,0.32065773010253906,0.3147120048911855,0.37,55.28799510881449
295,h0_f8,547,148,0.29781612753868103,0.2922939377031571,0.37,77.7060622968429
296,h0_f8,553,166,0.295942485332489,0.2904550370941779,0.37,79.54496290582208
297,h0_f8,549,173,0.2906329333782196,0.2852439363355351,0.37,84.75606366446492
298,h0_f8,549,177,0.28472912311553955,0.2794495961720497,0.37,90.55040382795032
299,h0_f8,548,178,0.3064071536064148,0.3007256665655311,0.37,69.27433343446887
300,h0_f8,552,199,0.27499714493751526,0.2698980710521535,0.37,100.10192894784647
301,h0_f8,548,205,0.25743427872657776,0.25266086041290803,0.37,117.33913958709196
302,h0_f8,545,305,0.23450009524822235,0.23015192897156247,0.37,139.84807102843752
303,h0_f8,339,222,0.252501517534256,0.24781956385664347,0.37,122.18043614335653
304,h0_f8,325,233,0.2766667902469635,0.2715367573318374,0.37,98.4632426681626
305,h0_f8,321,240,0.2745845317840576,0.26949310868705595,0.37,100.50689131294405
306,h0_f8,309,248,0.28415802121162415,0.2788890837991812,0.37,91.11091620081879
307,h0_f8,310,245,0.25769099593162537,0.2529128174958224,0.37,117.0871825041776
308,h0_f8,307,240,0.26630958914756775,0.26137160234864176,0.37,108.62839765135823
309,h0_f8,309,242,0.2763114869594574,0.2711880421771467,0.37,98.81195782285329
310,h0_f8,304,248,0.27236127853393555,0.26731107961979156,0.37,102.68892038020844
311,h0_f8,308,248,0.2779911756515503,0.27283658561226853,0.37,97.16341438773146
312,h0_f8,316,252,0.27142706513404846,0.26639418866574954,0.37,103.60581133425045
313,h0_f8,317,254,0.31760910153388977,0.31171990484512907,0.37,58.28009515487093
313,h1_f8,378,302,0.344963401556015,0.33856699379447436,0.37,31.433006205525636
314,h0_f8,317,253,0.3194761872291565,0.3135523705158401,0.37,56.447629484159876
315,h0_f8,316,254,0.31627410650253296,0.3104096636645914,0.37,59.59033633540861
315,h1_f8,329,339,0.25674140453338623,0.2519808336865698,0.37,118.01916631343018
316,h0_f8,318,252,0.31838738918304443,0.31248376126726857,0.37,57.51623873273143
317,h0_f8,317,254,0.3108195960521698,0.30505629227078535,0.37,64.94370772921465
318,h0_f8,315,253,0.3152521848678589,0.3094066907863542,0.37,60.59330921364581
319,h0_f8,317,251,0.32379767298698425,0.3177937260774846,0.37,52.20627392251542
320,h0_f8,320,253,0.31853142380714417,0.3126251251611304,0.37,57.3748748388696
321,h0_f8,315,250,0.32820871472358704,0.32212297704592696,0.37,47.877022954073034
322,h0_f8,317,252,0.3218781054019928,0.3159097516509095,0.37,54.09024834909049
323,h0_f8,316,249,0.32729968428611755,0.32123080210477817,0.37,48.76919789522183
323,h1_f8,306,327,0.2655916213989258,0.2606669473585685,0.37,109.33305264143151
324,h0_f8,316,254,0.3187548816204071,0.31284443955719404,0.37,57.15556044280595
325,h0_f8,315,254,0.32042884826660156,0.314487367046191,0.37,55.51263295380898
326,h0_f8,316,244,0.3389492630958557,0.332664371169769,0.37,37.335628830231
327,h0_f8,310,243,0.30456864833831787,0.29892125137572495,0.37,71.07874862427505
328,h0_f8,308,242,0.30969738960266113,0.303954894086766,0.37,66.04510591323398
329,h0_f8,303,243,0.2810573875904083,0.2758459429927712,0.37,94.15405700722879
330,h0_f8,287,238,0.362285315990448,0.35556772045236823,0.37,14.432279547631765
331,h0_f8,287,234,0.28181809186935425,0.2765925420804645,0.37,93.40745791953547
332,h0_f8,275,231,0.29246535897254944,0.2870423845825836,0.37,82.95761541741642
332,h1_f8,310,245,0.2808253765106201,0.27561823392723966,0.37,94.38176607276033
333,h0_f8,265,214,0.29030635952949524,0.28492341791034625,0.37,85.07658208965374
334,h0_f8,268,212,0.2983245849609375,0.2927929671658461,0.37,77.20703283415392
335,h0_f8,267,208,0.2862773835659027,0.28096914834461606,0.37,89.03085165538394
336,h0_f8,252,201,0.30249524116516113,0.2968862898976054,0.37,73.11371010239459
337,h0_f8,254,199,0.261466383934021,0.2566182011991752,0.37,113.38179880082477
338,h0_f8,251,198,0.26990705728530884,0.26490236522717464,0.37,105.09763477282536
338,h1_f8,373,192,0.34215858578681946,0.335814185702832,0.37,34.185814297167994
339,h0_f8,253,189,0.29040443897247314,0.28501967873689277,0.37,84.98032126310723
340,h0_f8,256,194,0.28832700848579407,0.28298076854665416,0.37,87.01923145334584
340,h1_f8,255,205,0.2549513280391693,0.25022394929078917,0.37,119.77605070921082
341,h0_f8,251,194,0.28436949849128723,0.27909663980804594,0.37,90.90336019195405
342,h0_f8,254,196,0.2801631987094879,0.2749683344118838,0.37,95.03166558811621
343,h0_f8,253,190,0.29450175166130066,0.2890410179092079,0.37,80.9589820907921
344,h0_f8,254,179,0.31825393438339233,0.31235278102379394,0.37,57.64721897620606
345,h0_f8,251,176,0.29868578910827637,0.293147473764978,0.37,76.85252623502198
346,h0_f8,252,164,0.3553151786327362,0.34872682532873917,0.37,21.27317467126083
347,h0_f8,251,166,0.2819162607192993,0.2766888906561692,0.37,93.3111093438308
348,h0_f8,250,163,0.29289138317108154,0.28746050932141126,0.37,82.53949067858873
349,h0_f8,250,163,0.27440834045410156,0.2693201843459612,0.37,100.67981565403878
350,h0_f8,246,172,0.2598567008972168,0.2550383653549248,0.37,114.9616346450752
351,h0_f8,245,179,0.2929575443267822,0.28752544369848,0.37,82.47455630152001
352,h0_f8,250,186,0.282564252614975,0.27732486730509054,0.37,92.67513269490945
353,h0_f8,252,191,0.31404203176498413,0.3082189766803845,0.37,61.78102331961549
354,h0_f8,248,192,0.3160189986228943,0.3101592860665246,0.37,59.8407139334754
355,h0_f8,250,190,0.3157629668712616,0.3099080017271564,0.37,60.09199827284362
356,h0_f8,249,190,0.31707680225372314,0.3111974756069198,0.37,58.802524393080205
357,h0_f8,251,190,0.3079484701156616,0.30223840355347725,0.37,67.76159644652274
358,h0_f8,249,191,0.30803751945495605,0.3023258017150454,0.37,67.67419828495458
359,h0_f8,250,188,0.30836862325668335,0.30265076609758307,0.37,67.34923390241693
360,h0_f8,251,191,0.30214089155197144,0.2965385107339355,0.37,73.46148926606449
361,h0_f8,248,189,0.3178512156009674,0.3119575295655373,0.37,58.0424704344627
362,h0_f8,251,188,0.3153429627418518,0.3094957854316476,0.37,60.504214568352424
363,h0_f8,251,190,0.3045859634876251,0.29893824546269654,0.37,71.06175453730346
364,h0_f8,249,188,0.30968523025512695,0.3039429602012507,0.37,66.05703979874927
365,h0_f8,231,262,0.26103952527046204,0.2561992574682044,0.37,113.80074253179562
365,h1_f8,246,183,0.29968297481536865,0.29412616937611297,0.37,75.87383062388703
366,h0_f8,243,190,0.2938506007194519,0.2884019407900302,0.37,81.59805920996982
367,h0_f8,240,192,0.2481069415807724,0.24350647335816977,0.37,126.49352664183023
368,h0_f8,235,199,0.24656055867671967,0.2419887639179256,0.37,128.0112360820744
369,h0_f8,231,199,0.3024759292602539,0.296867336079434,0.37,73.132663920566
370,h0_f8,229,202,0.29893478751182556,0.29339185517056776,0.37,76.60814482943223
371,h0_f8,224,206,0.2824947237968445,0.2772566277097296,0.37,92.74337229027041
372,h0_f8,216,209,0.28054288029670715,0.275340975837044,0.37,94.65902416295602
373,h0_f8,212,209,0.28061410784721375,0.27541088266641073,0.37,94.58911733358927
373,h1_f8,209,228,0.2607578635215759,0.25592281837015185,0.37,114.07718162984814
374,h0_f8,214,212,0.2727545499801636,0.2676970589169983,0.37,102.3029410830017
375,h0_f8,213,213,0.2606758177280426,0.2558422938926428,0.37,114.1577061073572
376,h0_f8,206,212,0.2769033908843994,0.27176897085415663,0.37,98.23102914584337
376,h1_f8,193,277,0.27956622838974,0.27438243328257583,0.37,95.61756671742417
377,h0_f8,202,214,0.2786597013473511,0.2734927153178567,0.37,96.50728468214331
377,h1_f8,201,229,0.2638724148273468,0.25897961879552184,0.37,111.02038120447816
378,h0_f8,203,212,0.2754040062427521,0.27029738822140675,0.37,99.70261177859324
379,h0_f8,204,210,0.27723902463912964,0.2720983811940431,0.37,97.90161880595689
379,h1_f8,202,228,0.2543202340602875,0.24960455723276784,0.37,120.39544276723215
380,h0_f8,207,206,0.2908896505832672,0.2854958934184495,0.37,84.5041065815505
380,h1_f8,205,207,0.28831321001052856,0.2829672259265718,0.37,87.03277407342819
381,h0_f8,206,200,0.279629647731781,0.27444467668545974,0.37,95.55532331454025
382,h0_f8,208,198,0.2765238881111145,0.2713965049273129,0.37,98.60349507268712
383,h0_f8,209,197,0.2709839642047882,0.2659593038377055,0.37,104.0406961622945
384,h0_f8,198,203,0.317791223526001,0.31189864988038446,0.37,58.10135011961554
385,h0_f8,186,200,0.2734980583190918,0.26842678091659766,0.37,101.57321908340234
386,h0_f8,180,202,0.2712850570678711,0.26625481375280696,0.37,103.74518624719303
387,h0_f8,191,198,0.31766650080680847,0.3117762398046941,0.37,58.22376019530589
388,h0_f8,192,201,0.3090686500072479,0.30333781275657734,0.37,66.66218724342265
389,h0_f8,194,197,0.3091456890106201,0.30341342328122717,0.37,66.58657671877283
390,h0_f8,196,199,0.30515730381011963,0.29949899183332024,0.37,70.50100816667975
391,h0_f8,198,199,0.3094172775745392,0.3036799759741224,0.37,66.32002402587761
392,h0_f8,197,198,0.3111552596092224,0.30538573186039125,0.37,64.61426813960874
393,h0_f8,197,199,0.3101840317249298,0.304432512754854,0.37,65.567487245146
394,h0_f8,196,197,0.3136572241783142,0.3078413043034875,0.37,62.1586956965125
395,h0_f8,195,199,0.3091689646244049,0.30343626731207884,0.37,66.56373268792115
396,h0_f8,194,200,0.308013916015625,0.30230263593728035,0.37,67.69736406271964
397,h0_f8,196,201,0.30733054876327515,0.3016319398714309,0.37,68.36806012856911
398,h0_f8,197,202,0.3059062659740448,0.30023406653156987,0.37,69.76593346843013
399,h0_f8,194,200,0.30452629923820496,0.2988796875244571,0.37,71.1203124755429
400,h0_f8,194,201,0.30334773659706116,0.29772297812105175,0.37,72.27702187894825
401,h0_f8,195,199,0.3121868968009949,0.30639824014715294,0.37,63.60175985284705
402,h0_f8,196,200,0.3105751574039459,0.30481638607226386,0.37,65.18361392773613
403,h0_f8,196,197,0.3179822266101837,0.31208611133202113,0.37,57.91388866797887
404,h0_f8,197,197,0.3182900547981262,0.3123882316837071,0.37,57.61176831629289
405,h0_f8,200,196,0.3231814205646515,0.3171889003797246,0.37,52.811099620275414
406,h0_f8,197,194,0.32715460658073425,0.3210884144707374,0.37,48.91158552926262
407,h0_f8,195,194,0.27819788455963135,0.2730394616660292,0.37,96.96053833397077
408,h0_f8,191,192,0.2850055694580078,0.2797209165692071,0.37,90.27908343079288
409,h0_f8,196,193,0.2599608600139618,0.25514059312422893,0.37,114.85940687577106
410,h0_f8,187,199,0.2555367350578308,0.25079850152896976,0.37,119.20149847103023
411,h0_f8,182,199,0.23460081219673157,0.23025077839827587,0.37,139.74922160172412
412,h0_f8,182,203,0.23143957555294037,0.2271481582874653,0.37,142.8518417125347
413,h0_f8,185,203,0.3155496120452881,0.30969860298596946,0.37,60.301397014030535
414,h0_f8,181,203,0.31913572549819946,0.3132182217214108,0.37,56.781778278589215
415,h0_f8,182,204,0.32295459508895874,0.3169662807653687,0.37,53.03371923463129
416,h0_f8,182,204,0.32295459508895874,0.3169662807653687,0.37,53.03371923463129
417,h0_f8,184,203,0.2612427771091461,0.2563987405545146,0.37,113.60125944548538
418,h0_f8,183,205,0.25535252690315247,0.25061770901335634,0.37,119.38229098664365
419,h0_f8,180,208,0.2831569314002991,0.27790655647480483,0.37,92.09344352519516
420,h0_f8,182,205,0.300004780292511,0.2944420078461977,0.37,75.55799215380232
421,h0_f8,181,202,0.3032405972480774,0.2976178253798076,0.37,72.38217462019242
422,h0_f8,183,205,0.2684251070022583,0.263447893680274,0.37,106.55210631972601
423,h0_f8,176,202,0.31426307559013367,0.30843592184917673,0.37,61.56407815082326
424,h0_f8,183,203,0.3182966709136963,0.312394725121414,0.37,57.60527487858602
425,h0_f8,176,200,0.33632487058639526,0.33008864087937617,0.37,39.91135912062382
426,h0_f8,176,200,0.33632487058639526,0.33008864087937617,0.37,39.91135912062382
427,h0_f8,176,201,0.32927700877189636,0.3231714624875511,0.37,46.82853751244892
428,h0_f8,174,200,0.324908971786499,0.3188844188642033,0.37,51.115581135796674
429,h0_f8,171,197,0.2796231210231781,0.27443827099691104,0.37,95.56172900308896
430,h0_f8,166,199,0.2710883319377899,0.26606173635504543,0.37,103.93826364495456
431,h0_f8,155,197,0.25332117080688477,0.24862401888931068,0.37,121.37598111068931
432,h0_f8,155,196,0.25455471873283386,0.2498346940250096,0.37,120.16530597499039
433,h0_f8,153,198,0.2516102194786072,0.2469447924985379,0.37,123.05520750146209
434,h0_f8,144,190,0.3432501554489136,0.3368855151753078,0.37,33.114484824692205
435,h0_f8,139,192,0.2913097143173218,0.2859081682133971,0.37,84.0918317866029
436,h0_f8,133,192,0.2920372486114502,0.28662221236339785,0.37,83.37778763660214
437,h0_f8,140,188,0.3093860447406769,0.3036493222681908,0.37,66.3506777318092
438,h0_f8,144,190,0.3066084384918213,0.30092321917036097,0.37,69.07678082963903
439,h0_f8,144,188,0.30600565671920776,0.30033161434576994,0.37,69.66838565423006
440,h0_f8,143,188,0.30569157004356384,0.3000233515530099,0.37,69.97664844699008
441,h0_f8,145,187,0.314683198928833,0.3088482551435631,0.37,61.15174485643687
442,h0_f8,141,189,0.31103357672691345,0.3052663052560797,0.37,64.73369474392032
443,h0_f8,144,187,0.2951491177082062,0.2896763803140218,0.37,80.32361968597817
444,h0_f8,144,189,0.2920053005218506,0.2865908566642007,0.37,83.4091433357993
445,h0_f8,144,189,0.30136314034461975,0.2957751808067452,0.37,74.2248191932548
446,h0_f8,143,188,0.3035700023174286,0.29794112252833943,0.37,72.05887747166057
447,h0_f8,146,188,0.30261141061782837,0.29700030530382787,0.37,72.99969469617213
448,h0_f8,146,191,0.2965567409992218,0.29105790306073803,0.37,78.94209693926196
449,h0_f8,144,188,0.3202449679374695,0.314306896277491,0.37,55.69310372250902
450,h0_f8,147,186,0.3254167437553406,0.3193827755833461,0.37,50.6172244166539
451,h0_f8,145,188,0.32144561409950256,0.31548527972297197,0.37,54.514720277028026
452,h0_f8,142,188,0.3198380768299103,0.3139075498585183,0.37,56.09245014148168
453,h0_f8,146,189,0.31731873750686646,0.31143492482901164,0.37,58.56507517098836
454,h0_f8,143,189,0.3152019679546356,0.30935740500916464,0.37,60.64259499083535
455,h0_f8,144,189,0.32223203778266907,0.31625712131850775,0.37,53.74287868149224
456,h0_f8,146,186,0.3284270167350769,0.3223372312405343,0.37,47.66276875946568
457,h0_f8,145,190,0.309893935918808,0.3041477959862112,0.37,65.85220401378878
458,h0_f8,146,188,0.3128257393836975,0.30702523713221835,0.37,62.97476286778164
459,h0_f8,145,189,0.31960806250572205,0.3136818005241866,0.37,56.3181994758134
460,h0_f8,146,189,0.3193592429161072,0.31343759461691323,0.37,56.56240538308677
461,h0_f8,145,188,0.3177206516265869,0.3118293865448445,0.37,58.170613455155504
462,h0_f8,142,188,0.31700044870376587,0.31112253782581617,0.37,58.877462174183826
463,h0_f8,142,189,0.31707969307899475,0.3112003128297016,0.37,58.79968717029838
464,h0_f8,144,191,0.31485748291015625,0.30901930750261625,0.37,60.98069249738375
465,h0_f8,141,185,0.2981390655040741,0.29261088766257903,0.37,77.38911233742097
466,h0_f8,136,200,0.28494930267333984,0.2796656930989793,0.37,90.33430690102068
466,h1_f8,139,183,0.2998471260070801,0.29428727683057,0.37,75.71272316943
467,h0_f8,134,180,0.23602566123008728,0.2316492074828055,0.37,138.3507925171945
468,h0_f8,137,177,0.23835070431232452,0.23393113896668172,0.37,136.06886103331829
469,h0_f8,136,173,0.25707897543907166,0.2523121452582173,0.37,117.68785474178267
470,h0_f8,142,193,0.23234909772872925,0.22804081584898417,0.37,141.95918415101582
470,h1_f8,138,171,0.26022693514823914,0.25540173461903504,0.37,114.59826538096496
471,h0_f8,137,167,0.2658417224884033,0.26091241100377605,0.37,109.08758899622396
472,h0_f8,142,273,0.22637654840946198,0.22217901120770192,0.37,147.82098879229807
472,h1_f8,133,169,0.26324665546417236,0.25836546243727315,0.37,111.63453756272685
473,h0_f8,127,163,0.2809978723526001,0.2757875313031287,0.37,94.21246869687127
474,h0_f8,117,163,0.2994552552700043,0.2939026722701751,0.37,76.09732772982491
475,h0_f8,115,223,0.21918019652366638,0.21511609608896468,0.37,154.88390391103533
475,h1_f8,117,165,0.2664133608341217,0.2614734498715937,0.37,108.52655012840629
476,h0_f8,112,170,0.2520514130592346,0.24737780534454035,0.37,122.62219465545965
477,h0_f8,112,173,0.252225786447525,0.24754894545275166,0.37,122.45105454724833
478,h0_f8,114,175,0.2475559264421463,0.2429656752961771,0.37,127.03432470382289
479,h0_f8,120,196,0.23811645805835724,0.23370123617219515,0.37,136.29876382780483
479,h1_f8,119,176,0.2917785346508026,0.2863682955492836,0.37,83.63170445071638
480,h0_f8,142,185,0.25494393706321716,0.2502166953603779,0.37,119.78330463962212
481,h0_f8,143,184,0.31164878606796265,0.30587010721366065,0.37,64.12989278633935
482,h0_f8,144,183,0.3139617145061493,0.3081401486866006,0.37,61.85985131339938
483,h0_f8,142,183,0.32196906208992004,0.3159990217945193,0.37,54.00097820548072
483,h1_f8,135,206,0.2972574234008789,0.29174559321355914,0.37,78.25440678644085
484,h0_f8,143,182,0.32413527369499207,0.31812506689885145,0.37,51.87493310114854
485,h0_f8,142,182,0.31283557415008545,0.3070348895396205,0.37,62.965110460379506
486,h0_f8,144,185,0.309658020734787,0.3039162552074382,0.37,66.08374479256179
487,h0_f8,144,181,0.32262200117111206,0.31663985389686106,0.37,53.36014610313894
488,h0_f8,143,184,0.31444522738456726,0.30861469613415154,0.37,61.38530386584845
489,h0_f8,145,182,0.32673969864845276,0.320681199877246,0.37,49.31880012275397
490,h0_f8,144,182,0.32576319575309753,0.3197228035713749,0.37,50.2771964286251
491,h0_f8,144,181,0.3205259442329407,0.31458266263199725,0.37,55.41733736800275
492,h0_f8,142,179,0.32450148463249207,0.3184844874508427,0.37,51.515512549157314
493,h0_f8,144,183,0.3159253001213074,0.31006732494872996,0.37,59.93267505127003
494,h0_f8,145,185,0.31294894218444824,0.3071461554722193,0.37,62.8538445277807
495,h0_f8,144,184,0.3165360689163208,0.31066676869812027,0.37,59.33323130187973
496,h0_f8,144,182,0.31962934136390686,0.3137026848238384,0.37,56.2973151761616
497,h0_f8,145,180,0.3304901719093323,0.32436213081518017,0.37,45.63786918481982
498,h0_f8,142,184,0.32364970445632935,0.3176485012206619,0.37,52.35149877933809
499,h0_f8,143,185,0.31317320466041565,0.3073662596107068,0.37,62.6337403892932
500,h0_f8,144,183,0.31698542833328247,0.3111077959672384,0.37,58.892204032761576
501,h0_f8,144,183,0.3241630494594574,0.31815232763733253,0.37,51.84767236266746
502,h0_f8,145,184,0.3229033052921295,0.3169159419982807,0.37,53.08405800171928
503,h0_f8,145,182,0.31561708450317383,0.3097648243506918,0.37,60.23517564930819
504,h0_f8,144,184,0.3110249638557434,0.305257852087173,0.37,64.74214791282701
505,h0_f8,145,182,0.3221789300441742,0.3162049983185364,0.37,53.79500168146362
506,h0_f8,146,183,0.32129037380218506,0.31533291793461565,0.37,54.66708206538434
507,h0_f8,143,182,0.315975546836853,0.31011663997563893,0.37,59.88336002436107
508,h0_f8,146,181,0.317058265209198,0.3111792822814528,0.37,58.820717718547186
509,h0_f8,144,183,0.317759245634079,0.3118672649314679,0.37,58.132735068532114
510,h0_f8,145,184,0.3172253668308258,0.31134328545813045,0.37,58.65671454186955
511,h0_f8,145,182,0.3092145323753357,0.3034809901330419,0.37,66.51900986695807
512,h0_f8,144,182,0.30934950709342957,0.303613462112206,0.37,66.38653788779398
513,h0_f8,143,182,0.32333382964134216,0.31733848344473786,0.37,52.66151655526213
514,h0_f8,145,185,0.3200509250164032,0.3141164513544754,0.37,55.883548645524584
515,h0_f8,144,184,0.3160777986049652,0.31021699576290146,0.37,59.78300423709854
516,h0_f8,146,184,0.3162398934364319,0.3103760849867198,0.37,59.62391501328018
517,h0_f8,145,183,0.31629976630210876,0.31043484767299506,0.37,59.56515232700493
518,h0_f8,144,179,0.3217985928058624,0.3158317133995494,0.37,54.168286600450585
519,h0_f8,142,182,0.30557477474212646,0.29990872190268003,0.37,70.09127809731996
520,h0_f8,143,179,0.31322816014289856,0.307420196093281,0.37,62.57980390671902
521,h0_f8,137,179,0.30867359042167664,0.3029500784762066,0.37,67.04992152379342
522,h0_f8,104,197,0.3482270836830139,0.3417701598157236,0.37,28.229840184276377
523,h0_f8,82,216,0.3185390830039978,0.3126326423390163,0.37,57.36735766098372
523,h1_f8,98,196,0.2547696828842163,0.2500456722510442,0.37,119.95432774895582
524,h0_f8,79,209,0.32917696237564087,0.32307327117952417,0.37,46.92672882047583
525,h0_f8,37,234,0.33317670226097107,0.32699884677052266,0.37,43.00115322947734
525,h1_f8,72,204,0.26039308309555054,0.2555648018046919,0.37,114.43519819530812
526,h0_f8,66,201,0.2689976394176483,0.26400981003967366,0.37,105.99018996032633
527,h0_f8,60,193,0.29269543290138245,0.2872681924163541,0.37,82.7318075836459
528,h0_f8,58,179,0.337199866771698,0.3309474126409698,0.37,39.05258735903022
529,h0_f8,50,183,0.28991252183914185,0.28453688286847095,0.37,85.46311713152905
530,h0_f8,52,178,0.3041519820690155,0.298512311048789,0.37,71.487688951211
531,h0_f8,50,172,0.2772007882595062,0.2720608538040525,0.37,97.93914619594752
532,h0_f8,63,145,0.3534930944442749,0.34693852673432257,0.37,23.061473265677424
533,h0_f8,69,143,0.28955188393592834,0.28418293201400757,0.37,85.81706798599242
534,h0_f8,90,136,0.338239848613739,0.3319681108491636,0.37,38.031889150836385
535,h0_f8,87,135,0.3269181549549103,0.32085634719701517,0.37,49.143652802984825
536,h0_f8,86,137,0.32338640093803406,0.31739007994976004,0.37,52.60992005023996
537,h0_f8,86,139,0.32785576581954956,0.3217765726190689,0.37,48.223427380931106
538,h0_f8,86,140,0.32614558935165405,0.32009810672100053,0.37,49.90189327899947
539,h0_f8,87,138,0.3327924609184265,0.32662173013829426,0.37,43.37826986170573
540,h0_f8,85,140,0.3299861252307892,0.32386743031096243,0.37,46.13256968903756
541,h0_f8,87,143,0.3153175115585327,0.3094708061712797,0.37,60.529193828720295
542,h0_f8,87,139,0.3232748508453369,0.3172805982500446,0.37,52.719401749955374
543,h0_f8,88,141,0.31940212845802307,0.31347968496313033,0.37,56.52031503686966
544,h0_f8,85,138,0.3233257830142975,0.3173305860204998,0.37,52.6694139795002
545,h0_f8,87,137,0.3230133652687073,0.31702396121202614,0.37,52.976038787973856
546,h0_f8,85,140,0.31838080286979675,0.3124772970792811,0.37,57.52270292071887
547,h0_f8,86,137,0.33109286427497864,0.324953647890613,0.37,45.04635210938701
548,h0_f8,86,140,0.3270978033542633,0.32103266450556034,0.37,48.96733549443966
549,h0_f8,89,139,0.33163967728614807,0.3254903217421702,0.37,44.50967825782981
550,h0_f8,86,142,0.3272034823894501,0.32113638401055394,0.37,48.86361598944605
551,h0_f8,88,140,0.31966060400009155,0.31373336777948935,0.37,56.26663222051065
552,h0_f8,87,138,0.3231852948665619,0.31719270284324663,0.37,52.807297156753364
553,h0_f8,86,140,0.32724758982658386,0.3211796735952664,0.37,48.820326404733606
554,h0_f8,87,139,0.32854047417640686,0.3224485849222914,0.37,47.551415077708604
555,h0_f8,86,140,0.3323516547679901,0.326189097538644,0.37,43.810902461355994
556,h0_f8,85,139,0.33406949043273926,0.32787508061459825,0.37,42.124919385401746
557,h0_f8,84,139,0.33020079135894775,0.324078116039803,0.37,45.92188396019697
558,h0_f8,86,143,0.3246527910232544,0.31863298827623815,0.37,51.36701172376185
559,h0_f8,85,138,0.3276209831237793,0.3215461433296331,0.37,48.45385667036689
560,h0_f8,82,134,0.3344576060771942,0.3282559997103487,0.37,41.744000289651304
561,h0_f8,76,136,0.27498379349708557,0.26988496717786215,0.37,100.11503282213785
562,h0_f8,61,155,0.2687991261482239,0.2638149776587481,0.37,106.18502234125188
563,h0_f8,52,158,0.2822166085243225,0.2769836693282857,0.37,93.01633067171427
564,h0_f8,43,168,0.2675224840641022,0.2625620074287963,0.37,107.43799257120368
565,h0_f8,39,164,0.25016605854034424,0.24552740959583685,0.37,124.47259040416314
566,h0_f8,38,163,0.25509342551231384,0.2503634119528899,0.37,119.63658804711008
567,h0_f8,36,165,0.25209733843803406,0.24742287916213623,0.37,122.57712083786376
568,h0_f8,38,159,0.25626319646835327,0.25151149268907214,0.37,118.48850731092786
569,h0_f8,32,160,0.2365289330482483,0.23214314749431883,0.37,137.85685250568116
570,h0_f8,33,146,0.30685994029045105,0.3011700575523803,0.37,68.8299424476197
571,h0_f8,31,143,0.23799534142017365,0.23358236531255222,0.37,136.4176346874478
572,h0_f8,32,143,0.2334173321723938,0.2290892427911695,0.37,140.91075720883052
573,h0_f8,31,140,0.2457219660282135,0.2411657206885795,0.37,128.8342793114205
574,h0_f8,31,129,0.2725054621696472,0.26745258976225034,0.37,102.54741023774966
575,h0_f8,31,125,0.2816811501979828,0.27645813961982,0.37,93.54186038017997
576,h0_f8,39,113,0.2718333601951599,0.2667929500903342,0.37,103.20704990966578
577,h0_f8,40,113,0.2664750814437866,0.2615340260404718,0.37,108.46597395952817
578,h0_f8,38,113,0.26559126377105713,0.2606665963619357,0.37,109.33340363806433
579,h0_f8,32,116,0.269662082195282,0.26466193253370396,0.37,105.33806746629604
580,h0_f8,23,105,0.2976953387260437,0.2921753885904276,0.37,77.82461140957241
581,h0_f8,26,100,0.31286707520484924,0.3070658064930266,0.37,62.93419350697338
582,h0_f8,50,100,0.33795464038848877,0.3316881910345025,0.37,38.31180896549752
583,h0_f8,49,100,0.30298957228660583,0.29737145499329865,0.37,72.62854500670134
584,h0_f8,49,99,0.30382949113845825,0.29819579983515804,0.37,71.80420016484196
585,h0_f8,49,100,0.30608931183815,0.30041371830812663,0.37,69.58628169187337
586,h0_f8,52,105,0.3029881417751312,0.29737005100676744,0.37,72.62994899323255
587,h0_f8,52,104,0.3196794390678406,0.31375185360215035,0.37,56.24814639784964
588,h0_f8,53,102,0.3213166892528534,0.3153587454368461,0.37,54.641254563153886
589,h0_f8,50,102,0.31865954399108887,0.31275086970483235,0.37,57.249130295167646
590,h0_f8,49,102,0.3186860978603363,0.3127769312048181,0.37,57.22306879518191
591,h0_f8,54,101,0.32262948155403137,0.3166471955764305,0.37,53.35280442356949
592,h0_f8,49,103,0.3175974488258362,0.3117084682048435,0.37,58.2915317951565
593,h0_f8,49,102,0.311514675617218,0.3057384834763592,0.37,64.26151652364082
594,h0_f8,51,102,0.31075286865234375,0.304990802149048,0.37,65.00919785095199
595,h0_f8,53,104,0.32075947523117065,0.3148118634332182,0.37,55.188136566781786
596,h0_f8,50,100,0.32195380330085754,0.3159840459381863,0.37,54.0159540618137
597,h0_f8,50,104,0.3111124038696289,0.30534367076389357,0.37,64.65632923610643
598,h0_f8,52,103,0.31276240944862366,0.30696308147849266,0.37,63.03691852150733
599,h0_f8,52,103,0.31020691990852356,0.30445497653935344,0.37,65.54502346064656
600,h0_f8,53,100,0.3136312663555145,0.3078158277978898,0.37,62.1841722021102
601,h0_f8,51,102,0.32107800245285034,0.3151244844341689,0.37,54.87551556583109
602,h0_f8,50,100,0.322764128446579,0.3167793458086812,0.37,53.22065419131877
603,h0_f8,46,95,0.32105666399002075,0.31510354163507825,0.37,54.89645836492174
604,h0_f8,43,92,0.3277878761291504,0.32170994175827494,0.37,48.290058241725056
